REF_DATE,GEO,Products,UOM,VALUE,Avg_CPI,Avg_CPI_Gas,day,month,year,ProductsUOM,Meat_Category
2019-09-01,Newfoundland and Labrador,Beef striploin cuts,Dollars,18.96,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Newfoundland and Labrador,Beef top sirloin cuts,Dollars,13.39,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Newfoundland and Labrador,Beef rib cuts,Dollars,27.94,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Newfoundland and Labrador,Ground beef,Dollars,8.47,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Newfoundland and Labrador,Pork loin cuts,Dollars,6.78,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Newfoundland and Labrador,Pork rib cuts,Dollars,7.13,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Newfoundland and Labrador,Pork shoulder cuts,Dollars,7.61,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Newfoundland and Labrador,Whole chicken,Dollars,4.73,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Newfoundland and Labrador,Chicken breasts,Dollars,12.58,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Newfoundland and Labrador,Chicken thigh,Dollars,6.32,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Newfoundland and Labrador,Chicken drumsticks,Dollars,5.85,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Newfoundland and Labrador,Bacon,Dollars,5.97,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,Prince Edward Island,Beef stewing cuts,Dollars,14.19,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Prince Edward Island,Beef striploin cuts,Dollars,18.29,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Prince Edward Island,Beef top sirloin cuts,Dollars,12.93,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Prince Edward Island,Beef rib cuts,Dollars,25.79,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Prince Edward Island,Ground beef,Dollars,8.34,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Prince Edward Island,Pork loin cuts,Dollars,7.43,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Prince Edward Island,Pork rib cuts,Dollars,7.33,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Prince Edward Island,Pork shoulder cuts,Dollars,7.7,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Prince Edward Island,Whole chicken,Dollars,5.21,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Prince Edward Island,Chicken breasts,Dollars,11.73,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Prince Edward Island,Chicken thigh,Dollars,8.59,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Prince Edward Island,Chicken drumsticks,Dollars,5.99,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Prince Edward Island,Bacon,Dollars,5.8,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,Nova Scotia,Beef stewing cuts,Dollars,13.97,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Nova Scotia,Beef striploin cuts,Dollars,17.86,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Nova Scotia,Beef top sirloin cuts,Dollars,12.65,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Nova Scotia,Beef rib cuts,Dollars,26.65,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Nova Scotia,Ground beef,Dollars,8.55,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Nova Scotia,Pork loin cuts,Dollars,7.41,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Nova Scotia,Pork rib cuts,Dollars,7.44,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Nova Scotia,Pork shoulder cuts,Dollars,8.04,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Nova Scotia,Whole chicken,Dollars,5.0,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Nova Scotia,Chicken breasts,Dollars,11.64,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Nova Scotia,Chicken thigh,Dollars,8.21,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Nova Scotia,Chicken drumsticks,Dollars,5.7,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Nova Scotia,Bacon,Dollars,5.95,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,New Brunswick,Beef stewing cuts,Dollars,14.25,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,New Brunswick,Beef striploin cuts,Dollars,18.29,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,New Brunswick,Beef top sirloin cuts,Dollars,12.6,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,New Brunswick,Beef rib cuts,Dollars,27.59,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,New Brunswick,Ground beef,Dollars,8.53,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,New Brunswick,Pork loin cuts,Dollars,7.37,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,New Brunswick,Pork rib cuts,Dollars,7.26,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,New Brunswick,Pork shoulder cuts,Dollars,6.02,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,New Brunswick,Whole chicken,Dollars,4.81,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,New Brunswick,Chicken breasts,Dollars,11.52,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,New Brunswick,Chicken thigh,Dollars,8.02,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,New Brunswick,Chicken drumsticks,Dollars,5.82,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,New Brunswick,Bacon,Dollars,6.05,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,Quebec,Beef stewing cuts,Dollars,14.2,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Quebec,Beef striploin cuts,Dollars,25.67,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Quebec,Beef top sirloin cuts,Dollars,23.49,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Quebec,Beef rib cuts,Dollars,29.87,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Quebec,Ground beef,Dollars,9.93,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Quebec,Pork loin cuts,Dollars,8.24,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Quebec,Pork rib cuts,Dollars,9.81,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Quebec,Pork shoulder cuts,Dollars,4.26,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Quebec,Whole chicken,Dollars,4.35,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Quebec,Chicken breasts,Dollars,12.02,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Quebec,Chicken thigh,Dollars,8.73,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Quebec,Chicken drumsticks,Dollars,5.42,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Quebec,Bacon,Dollars,5.91,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,Ontario,Beef stewing cuts,Dollars,14.54,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Ontario,Beef striploin cuts,Dollars,16.94,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Ontario,Beef top sirloin cuts,Dollars,14.1,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Ontario,Beef rib cuts,Dollars,23.19,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Ontario,Ground beef,Dollars,8.63,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Ontario,Pork loin cuts,Dollars,8.35,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Ontario,Pork rib cuts,Dollars,6.74,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Ontario,Pork shoulder cuts,Dollars,8.62,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Ontario,Whole chicken,Dollars,5.55,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Ontario,Chicken breasts,Dollars,11.54,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Ontario,Chicken thigh,Dollars,10.15,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Ontario,Chicken drumsticks,Dollars,6.46,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Ontario,Bacon,Dollars,6.02,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,Manitoba,Beef stewing cuts,Dollars,13.25,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Manitoba,Beef striploin cuts,Dollars,17.14,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Manitoba,Beef top sirloin cuts,Dollars,15.24,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Manitoba,Beef rib cuts,Dollars,17.97,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Manitoba,Ground beef,Dollars,8.76,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Manitoba,Pork loin cuts,Dollars,6.66,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Manitoba,Pork rib cuts,Dollars,9.8,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Manitoba,Pork shoulder cuts,Dollars,9.5,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Manitoba,Whole chicken,Dollars,5.66,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Manitoba,Chicken breasts,Dollars,13.8,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Manitoba,Chicken thigh,Dollars,9.81,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Manitoba,Chicken drumsticks,Dollars,6.69,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Manitoba,Bacon,Dollars,6.1,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,Saskatchewan,Beef stewing cuts,Dollars,13.42,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Saskatchewan,Beef striploin cuts,Dollars,17.54,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Saskatchewan,Beef top sirloin cuts,Dollars,14.6,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Saskatchewan,Beef rib cuts,Dollars,18.16,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Saskatchewan,Ground beef,Dollars,8.62,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Saskatchewan,Pork loin cuts,Dollars,7.78,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Saskatchewan,Pork rib cuts,Dollars,9.97,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Saskatchewan,Pork shoulder cuts,Dollars,9.11,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Saskatchewan,Whole chicken,Dollars,5.35,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Saskatchewan,Chicken breasts,Dollars,12.96,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Saskatchewan,Chicken thigh,Dollars,9.14,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Saskatchewan,Chicken drumsticks,Dollars,6.37,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Saskatchewan,Bacon,Dollars,5.66,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,Alberta,Beef stewing cuts,Dollars,13.63,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Alberta,Beef striploin cuts,Dollars,18.39,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Alberta,Beef top sirloin cuts,Dollars,15.6,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Alberta,Beef rib cuts,Dollars,19.17,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Alberta,Ground beef,Dollars,9.3,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,Alberta,Pork loin cuts,Dollars,8.82,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Alberta,Pork rib cuts,Dollars,10.35,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Alberta,Pork shoulder cuts,Dollars,9.31,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,Alberta,Whole chicken,Dollars,5.5,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Alberta,Chicken breasts,Dollars,14.09,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Alberta,Chicken thigh,Dollars,10.49,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Alberta,Chicken drumsticks,Dollars,6.96,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,Alberta,Bacon,Dollars,6.24,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-09-01,British Columbia,Beef stewing cuts,Dollars,13.51,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,British Columbia,Beef striploin cuts,Dollars,21.62,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,British Columbia,Beef top sirloin cuts,Dollars,15.8,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,British Columbia,Beef rib cuts,Dollars,18.85,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,British Columbia,Ground beef,Dollars,9.26,1.9,169.5,1,9,2019, per kilogram,Beef
2019-09-01,British Columbia,Pork loin cuts,Dollars,8.06,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,British Columbia,Pork rib cuts,Dollars,10.33,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,British Columbia,Pork shoulder cuts,Dollars,9.52,1.9,169.5,1,9,2019, per kilogram,Pork
2019-09-01,British Columbia,Whole chicken,Dollars,5.51,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,British Columbia,Chicken breasts,Dollars,13.9,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,British Columbia,Chicken thigh,Dollars,10.43,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,British Columbia,Chicken drumsticks,Dollars,6.85,1.9,169.5,1,9,2019, per kilogram,Chicken
2019-09-01,British Columbia,Bacon,Dollars,6.29,1.9,169.5,1,9,2019, 500 grams,Bacon
2019-10-01,Canada,Beef stewing cuts,Dollars,13.08,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Canada,Beef striploin cuts,Dollars,18.41,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Canada,Beef top sirloin cuts,Dollars,14.87,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Canada,Beef rib cuts,Dollars,16.42,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Canada,Ground beef,Dollars,9.28,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Canada,Pork loin cuts,Dollars,8.0,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Canada,Pork rib cuts,Dollars,7.95,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Canada,Pork shoulder cuts,Dollars,5.09,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Canada,Whole chicken,Dollars,5.74,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Canada,Chicken breasts,Dollars,11.81,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Canada,Chicken thigh,Dollars,8.62,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Canada,Chicken drumsticks,Dollars,5.65,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Canada,Bacon,Dollars,5.4,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,Newfoundland and Labrador,Beef stewing cuts,Dollars,11.48,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Newfoundland and Labrador,Beef striploin cuts,Dollars,18.87,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Newfoundland and Labrador,Beef top sirloin cuts,Dollars,13.36,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Newfoundland and Labrador,Beef rib cuts,Dollars,14.35,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Newfoundland and Labrador,Ground beef,Dollars,8.75,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Newfoundland and Labrador,Pork loin cuts,Dollars,6.46,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Newfoundland and Labrador,Pork rib cuts,Dollars,6.94,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Newfoundland and Labrador,Pork shoulder cuts,Dollars,6.97,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Newfoundland and Labrador,Whole chicken,Dollars,4.93,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Newfoundland and Labrador,Chicken breasts,Dollars,12.26,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Newfoundland and Labrador,Chicken thigh,Dollars,6.24,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Newfoundland and Labrador,Chicken drumsticks,Dollars,5.57,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Newfoundland and Labrador,Bacon,Dollars,5.2,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,Prince Edward Island,Beef stewing cuts,Dollars,11.34,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Prince Edward Island,Beef striploin cuts,Dollars,16.81,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Prince Edward Island,Beef top sirloin cuts,Dollars,12.15,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Prince Edward Island,Beef rib cuts,Dollars,13.34,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Prince Edward Island,Ground beef,Dollars,8.32,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Prince Edward Island,Pork loin cuts,Dollars,6.99,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Prince Edward Island,Pork rib cuts,Dollars,8.11,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Prince Edward Island,Pork shoulder cuts,Dollars,7.35,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Prince Edward Island,Whole chicken,Dollars,5.95,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Prince Edward Island,Chicken breasts,Dollars,12.25,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Prince Edward Island,Chicken thigh,Dollars,7.34,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Prince Edward Island,Chicken drumsticks,Dollars,5.61,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Prince Edward Island,Bacon,Dollars,5.23,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,Nova Scotia,Beef stewing cuts,Dollars,11.31,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Nova Scotia,Beef striploin cuts,Dollars,16.41,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Nova Scotia,Beef top sirloin cuts,Dollars,12.08,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Nova Scotia,Beef rib cuts,Dollars,13.59,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Nova Scotia,Ground beef,Dollars,8.43,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Nova Scotia,Pork loin cuts,Dollars,6.99,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Nova Scotia,Pork rib cuts,Dollars,7.67,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Nova Scotia,Pork shoulder cuts,Dollars,7.01,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Nova Scotia,Whole chicken,Dollars,5.66,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Nova Scotia,Chicken breasts,Dollars,12.22,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Nova Scotia,Chicken thigh,Dollars,7.39,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Nova Scotia,Chicken drumsticks,Dollars,5.38,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Nova Scotia,Bacon,Dollars,5.22,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,New Brunswick,Beef stewing cuts,Dollars,11.58,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,New Brunswick,Beef striploin cuts,Dollars,15.67,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,New Brunswick,Beef top sirloin cuts,Dollars,12.1,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,New Brunswick,Beef rib cuts,Dollars,14.24,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,New Brunswick,Ground beef,Dollars,8.45,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,New Brunswick,Pork loin cuts,Dollars,6.86,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,New Brunswick,Pork rib cuts,Dollars,7.58,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,New Brunswick,Pork shoulder cuts,Dollars,5.73,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,New Brunswick,Whole chicken,Dollars,5.19,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,New Brunswick,Chicken breasts,Dollars,12.67,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,New Brunswick,Chicken thigh,Dollars,7.14,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,New Brunswick,Chicken drumsticks,Dollars,5.36,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,New Brunswick,Bacon,Dollars,5.45,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,Quebec,Beef stewing cuts,Dollars,13.91,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Quebec,Beef striploin cuts,Dollars,14.15,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Quebec,Beef top sirloin cuts,Dollars,21.35,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Quebec,Beef rib cuts,Dollars,29.45,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Quebec,Ground beef,Dollars,9.78,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Quebec,Pork loin cuts,Dollars,6.99,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Quebec,Pork rib cuts,Dollars,9.25,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Quebec,Pork shoulder cuts,Dollars,4.59,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Quebec,Whole chicken,Dollars,5.01,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Quebec,Chicken breasts,Dollars,11.63,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Quebec,Chicken thigh,Dollars,8.98,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Quebec,Chicken drumsticks,Dollars,5.49,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Quebec,Bacon,Dollars,5.77,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,Ontario,Beef stewing cuts,Dollars,13.85,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Ontario,Beef striploin cuts,Dollars,18.9,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Ontario,Beef top sirloin cuts,Dollars,15.68,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Ontario,Beef rib cuts,Dollars,14.76,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Ontario,Ground beef,Dollars,9.66,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Ontario,Pork loin cuts,Dollars,8.78,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Ontario,Pork rib cuts,Dollars,7.99,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Ontario,Pork shoulder cuts,Dollars,5.76,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Ontario,Whole chicken,Dollars,5.95,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Ontario,Chicken breasts,Dollars,10.85,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Ontario,Chicken thigh,Dollars,7.73,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Ontario,Chicken drumsticks,Dollars,5.08,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Ontario,Bacon,Dollars,4.98,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,Manitoba,Beef stewing cuts,Dollars,12.23,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Manitoba,Beef striploin cuts,Dollars,27.88,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Manitoba,Beef top sirloin cuts,Dollars,14.71,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Manitoba,Beef rib cuts,Dollars,18.47,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Manitoba,Ground beef,Dollars,8.49,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Manitoba,Pork loin cuts,Dollars,8.6,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Manitoba,Pork rib cuts,Dollars,6.98,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Manitoba,Pork shoulder cuts,Dollars,4.65,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Manitoba,Whole chicken,Dollars,6.53,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Manitoba,Chicken breasts,Dollars,12.99,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Manitoba,Chicken thigh,Dollars,9.44,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Manitoba,Chicken drumsticks,Dollars,6.91,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Manitoba,Bacon,Dollars,5.68,2.0,170.1,1,10,2019, 500 grams,Bacon
2019-10-01,Saskatchewan,Beef stewing cuts,Dollars,12.78,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Saskatchewan,Beef striploin cuts,Dollars,26.6,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Saskatchewan,Beef top sirloin cuts,Dollars,13.59,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Saskatchewan,Beef rib cuts,Dollars,17.99,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Saskatchewan,Ground beef,Dollars,8.48,2.0,170.1,1,10,2019, per kilogram,Beef
2019-10-01,Saskatchewan,Pork loin cuts,Dollars,8.42,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Saskatchewan,Pork rib cuts,Dollars,7.42,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Saskatchewan,Pork shoulder cuts,Dollars,4.64,2.0,170.1,1,10,2019, per kilogram,Pork
2019-10-01,Saskatchewan,Whole chicken,Dollars,5.88,2.0,170.1,1,10,2019, per kilogram,Chicken
2019-10-01,Saskatchewan,Chicken breasts,Dollars,13.03,2.0,170.1,1,10,2019, per kilogram,Chicken
